ID,Sex,Age,Height,Weight,BMI,Level,Fitness Goal,Fitness Type,,,,
4598,Female,55,1.66,79.5,28.85,Overweight,Weight Loss,Cardio Fitness,,,,
4602,Male,55,1.66,83,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
4603,Male,55,1.66,95.5,34.66,Obuse,Weight Loss,Cardio Fitness,,,,
4606,Female,55,1.66,95.5,34.66,Obuse,Weight Loss,Cardio Fitness,,,,
4610,Male,56,1.63,45.5,17.13,Underweight,Weight Gain,Muscular Fitness,,,,
4614,Female,56,1.63,45.5,17.13,Underweight,Weight Gain,Muscular Fitness,,,,
4618,Male,56,1.63,65.5,24.65,Normal,Weight Gain,Muscular Fitness,,,,
4622,Female,56,1.63,65.5,24.65,Normal,Weight Gain,Muscular Fitness,,,,
4626,Male,56,1.63,78.5,29.55,Overweight,Weight Loss,Cardio Fitness,,,,
4630,Female,56,1.63,78.5,29.55,Overweight,Weight Loss,Cardio Fitness,,,,
4634,Male,56,1.63,84.5,31.8,Obuse,Weight Loss,Cardio Fitness,,,,
4638,Female,56,1.63,84.5,31.8,Obuse,Weight Loss,Cardio Fitness,,,,
4642,Male,57,1.7,52,17.99,Underweight,Weight Gain,Muscular Fitness,,,,
4646,Female,57,1.7,52,17.99,Underweight,Weight Gain,Muscular Fitness,,,,
4650,Male,57,1.7,60,20.76,Normal,Weight Gain,Muscular Fitness,,,,
4654,Female,57,1.7,60,20.76,Normal,Weight Gain,Muscular Fitness,,,,
4658,Male,57,1.7,73,25.26,Overweight,Weight Loss,Cardio Fitness,,,,
4662,Female,57,1.7,73,25.26,Overweight,Weight Loss,Cardio Fitness,,,,
4666,Male,57,1.7,88,30.45,Obuse,Weight Loss,Cardio Fitness,,,,
4670,Female,57,1.7,88,30.45,Obuse,Weight Loss,Cardio Fitness,,,,
4674,Male,58,1.58,42.5,17.02,Underweight,Weight Gain,Muscular Fitness,,,,
4678,Female,58,1.58,42.5,17.02,Underweight,Weight Gain,Muscular Fitness,,,,
4682,Male,58,1.58,55.5,22.23,Normal,Weight Gain,Muscular Fitness,,,,
4686,Female,58,1.58,55.5,22.23,Normal,Weight Gain,Muscular Fitness,,,,
4690,Male,58,1.58,67.5,27.04,Overweight,Weight Loss,Cardio Fitness,,,,
4694,Female,58,1.58,67.5,27.04,Overweight,Weight Loss,Cardio Fitness,,,,
4698,Male,58,1.58,81.5,32.65,Obuse,Weight Loss,Cardio Fitness,,,,
4702,Female,58,1.58,81.5,32.65,Obuse,Weight Loss,Cardio Fitness,,,,
4706,Male,59,1.68,44.5,15.77,Underweight,Weight Gain,Muscular Fitness,,,,
4710,Female,59,1.68,44.5,15.77,Underweight,Weight Gain,Muscular Fitness,,,,
4714,Male,59,1.68,56.5,20.02,Normal,Weight Gain,Muscular Fitness,,,,
4718,Female,59,1.68,56.5,20.02,Normal,Weight Gain,Muscular Fitness,,,,
4722,Male,59,1.68,76,26.93,Overweight,Weight Loss,Cardio Fitness,,,,
4726,Female,59,1.68,76,26.93,Overweight,Weight Loss,Cardio Fitness,,,,
4730,Male,59,1.68,90,31.89,Obuse,Weight Loss,Cardio Fitness,,,,
4734,Female,59,1.68,90,31.89,Obuse,Weight Loss,Cardio Fitness,,,,
4738,Male,60,1.67,50,17.93,Underweight,Weight Gain,Muscular Fitness,,,,
4742,Female,60,1.67,50,17.93,Underweight,Weight Gain,Muscular Fitness,,,,
4746,Male,60,1.67,60,21.51,Normal,Weight Gain,Muscular Fitness,,,,
4750,Female,60,1.67,60,21.51,Normal,Weight Gain,Muscular Fitness,,,,
4754,Male,60,1.67,75,26.89,Overweight,Weight Loss,Cardio Fitness,,,,
4758,Female,60,1.67,75,26.89,Overweight,Weight Loss,Cardio Fitness,,,,
4762,Male,60,1.67,91,32.63,Obuse,Weight Loss,Cardio Fitness,,,,
4766,Female,60,1.67,91,32.63,Obuse,Weight Loss,Cardio Fitness,,,,
4770,Male,61,1.7,46,15.92,Underweight,Weight Gain,Muscular Fitness,,,,
4774,Female,61,1.7,46,15.92,Underweight,Weight Gain,Muscular Fitness,,,,
4778,Male,61,1.7,54,18.69,Normal,Weight Gain,Muscular Fitness,,,,
4782,Female,61,1.7,54,18.69,Normal,Weight Gain,Muscular Fitness,,,,
4786,Male,61,1.7,76,26.3,Overweight,Weight Loss,Cardio Fitness,,,,
4790,Female,61,1.7,76,26.3,Overweight,Weight Loss,Cardio Fitness,,,,
4794,Male,61,1.7,103,35.64,Obuse,Weight Loss,Cardio Fitness,,,,
4798,Female,61,1.7,103,35.64,Obuse,Weight Loss,Cardio Fitness,,,,
4802,Male,62,1.64,46.6,17.33,Underweight,Weight Gain,Muscular Fitness,,,,
4806,Female,62,1.64,46.6,17.33,Underweight,Weight Gain,Muscular Fitness,,,,
4810,Male,62,1.64,63.5,23.61,Normal,Weight Gain,Muscular Fitness,,,,
4814,Female,62,1.64,63.5,23.61,Normal,Weight Gain,Muscular Fitness,,,,
4818,Male,62,1.64,78,29,Overweight,Weight Loss,Cardio Fitness,,,,
4822,Female,62,1.64,78,29,Overweight,Weight Loss,Cardio Fitness,,,,
4826,Male,62,1.64,92.5,34.39,Obuse,Weight Loss,Cardio Fitness,,,,
4830,Female,62,1.64,92.5,34.39,Obuse,Weight Loss,Cardio Fitness,,,,
4834,Male,63,1.62,47.5,18.1,Underweight,Weight Gain,Muscular Fitness,,,,
4838,Female,63,1.62,47.5,18.1,Underweight,Weight Gain,Muscular Fitness,,,,
4842,Male,63,1.62,52.5,20,Normal,Weight Gain,Muscular Fitness,,,,
4846,Female,63,1.62,52.5,20,Normal,Weight Gain,Muscular Fitness,,,,
4850,Male,63,1.62,71.5,27.24,Overweight,Weight Loss,Cardio Fitness,,,,
4854,Female,63,1.62,71.5,27.24,Overweight,Weight Loss,Cardio Fitness,,,,
4858,Male,63,1.62,89.5,34.1,Obuse,Weight Loss,Cardio Fitness,,,,
4862,Female,63,1.62,89.5,34.1,Obuse,Weight Loss,Cardio Fitness,,,,
4866,Male,18,1.68,50,17.72,Underweight,Weight Gain,Muscular Fitness,,,,
4870,Female,18,1.68,50,17.72,Underweight,Weight Gain,Muscular Fitness,,,,
4874,Male,18,1.68,59,20.9,Normal,Weight Gain,Muscular Fitness,,,,
4878,Female,18,1.68,59,20.9,Normal,Weight Gain,Muscular Fitness,,,,
4890,Male,18,1.68,89,31.53,Obuse,Weight Loss,Cardio Fitness,,,,
4894,Female,18,1.68,89,31.53,Obuse,Weight Loss,Cardio Fitness,,,,
4898,Male,19,1.72,46,15.55,Underweight,Weight Gain,Muscular Fitness,,,,
4902,Female,19,1.72,46,15.55,Underweight,Weight Gain,Muscular Fitness,,,,
4906,Male,19,1.72,57,19.27,Normal,Weight Gain,Muscular Fitness,,,,
4910,Female,19,1.72,57,19.27,Normal,Weight Gain,Muscular Fitness,,,,
4914,Male,19,1.72,78,26.37,Overweight,Weight Loss,Cardio Fitness,,,,
4918,Female,19,1.72,78,26.37,Overweight,Weight Loss,Cardio Fitness,,,,
4922,Male,19,1.72,89,30.08,Obuse,Weight Loss,Cardio Fitness,,,,
4926,Female,19,1.72,89,30.08,Obuse,Weight Loss,Cardio Fitness,,,,
4930,Male,20,1.61,43,16.59,Underweight,Weight Gain,Muscular Fitness,,,,
4934,Female,20,1.61,43,16.59,Underweight,Weight Gain,Muscular Fitness,,,,
4938,Male,20,1.61,64,24.69,Normal,Weight Gain,Muscular Fitness,,,,
4942,Female,20,1.61,64,24.69,Normal,Weight Gain,Muscular Fitness,,,,
4946,Male,20,1.61,76,29.32,Overweight,Weight Loss,Cardio Fitness,,,,
4950,Female,20,1.61,76,29.32,Overweight,Weight Loss,Cardio Fitness,,,,
4954,Male,20,1.61,88,33.95,Obuse,Weight Loss,Cardio Fitness,,,,
4958,Female,20,1.61,88,33.95,Obuse,Weight Loss,Cardio Fitness,,,,
4962,Male,21,1.65,41,15.06,Underweight,Weight Gain,Muscular Fitness,,,,
4966,Female,21,1.65,41,15.06,Underweight,Weight Gain,Muscular Fitness,,,,
4970,Male,21,1.65,52,19.1,Normal,Weight Gain,Muscular Fitness,,,,
4974,Female,21,1.65,52,19.1,Normal,Weight Gain,Muscular Fitness,,,,
4978,Male,21,1.65,69,25.34,Overweight,Weight Loss,Cardio Fitness,,,,
4982,Female,21,1.65,69,25.34,Overweight,Weight Loss,Cardio Fitness,,,,
4986,Male,21,1.65,86,31.59,Obuse,Weight Loss,Cardio Fitness,,,,
4990,Female,21,1.65,86,31.59,Obuse,Weight Loss,Cardio Fitness,,,,
4994,Male,22,1.67,51,18.29,Underweight,Weight Gain,Muscular Fitness,,,,
4998,Female,22,1.67,51,18.29,Underweight,Weight Gain,Muscular Fitness,,,,
5002,Male,22,1.67,62,22.23,Normal,Weight Gain,Muscular Fitness,,,,
5006,Female,22,1.67,62,22.23,Normal,Weight Gain,Muscular Fitness,,,,
5010,Male,22,1.67,77,27.61,Overweight,Weight Loss,Cardio Fitness,,,,
5014,Female,22,1.67,77,27.61,Overweight,Weight Loss,Cardio Fitness,,,,
5018,Male,22,1.67,87,31.2,Obuse,Weight Loss,Cardio Fitness,,,,
5022,Female,22,1.67,87,31.2,Obuse,Weight Loss,Cardio Fitness,,,,
5026,Male,23,1.6,44.5,17.38,Underweight,Weight Gain,Muscular Fitness,,,,
5030,Female,23,1.6,44.5,17.38,Underweight,Weight Gain,Muscular Fitness,,,,
5034,Male,23,1.6,55.5,21.68,Normal,Weight Gain,Muscular Fitness,,,,
5038,Female,23,1.6,55.5,21.68,Normal,Weight Gain,Muscular Fitness,,,,
5042,Male,23,1.6,68.5,26.76,Overweight,Weight Loss,Cardio Fitness,,,,
5046,Female,23,1.6,68.5,26.76,Overweight,Weight Loss,Cardio Fitness,,,,
5050,Male,23,1.6,84.5,33.01,Obuse,Weight Loss,Cardio Fitness,,,,
5054,Female,23,1.6,84.5,33.01,Obuse,Weight Loss,Cardio Fitness,,,,
5058,Male,24,1.65,48.5,17.81,Underweight,Weight Gain,Muscular Fitness,,,,
5062,Female,24,1.65,48.5,17.81,Underweight,Weight Gain,Muscular Fitness,,,,
5066,Male,24,1.65,53.5,19.65,Normal,Weight Gain,Muscular Fitness,,,,
5070,Female,24,1.65,53.5,19.65,Normal,Weight Gain,Muscular Fitness,,,,
5074,Male,24,1.65,71.5,26.26,Overweight,Weight Loss,Cardio Fitness,,,,
5078,Female,24,1.65,71.5,26.26,Overweight,Weight Loss,Cardio Fitness,,,,
5082,Male,24,1.65,86.5,31.77,Obuse,Weight Loss,Cardio Fitness,,,,
5086,Female,24,1.65,86.5,31.77,Obuse,Weight Loss,Cardio Fitness,,,,
5090,Male,25,1.7,52.5,18.17,Underweight,Weight Gain,Muscular Fitness,,,,
5094,Female,25,1.7,52.5,18.17,Underweight,Weight Gain,Muscular Fitness,,,,
5098,Male,25,1.7,63.5,21.97,Normal,Weight Gain,Muscular Fitness,,,,
5102,Female,25,1.7,63.5,21.97,Normal,Weight Gain,Muscular Fitness,,,,
5106,Male,25,1.7,80.5,27.85,Overweight,Weight Loss,Cardio Fitness,,,,
5110,Female,25,1.7,80.5,27.85,Overweight,Weight Loss,Cardio Fitness,,,,
5114,Male,25,1.7,90.5,31.31,Obuse,Weight Loss,Cardio Fitness,,,,
5118,Female,25,1.7,90.5,31.31,Obuse,Weight Loss,Cardio Fitness,,,,
5122,Male,26,1.73,54,18.04,Underweight,Weight Gain,Muscular Fitness,,,,
5126,Female,26,1.73,54,18.04,Underweight,Weight Gain,Muscular Fitness,,,,
5130,Male,26,1.73,66,22.05,Normal,Weight Gain,Muscular Fitness,,,,
5134,Female,26,1.73,66,22.05,Normal,Weight Gain,Muscular Fitness,,,,
5138,Male,26,1.73,77.5,25.89,Overweight,Weight Loss,Cardio Fitness,,,,
5142,Female,26,1.73,77.5,25.89,Overweight,Weight Loss,Cardio Fitness,,,,
5146,Male,26,1.73,93,31.07,Obuse,Weight Loss,Cardio Fitness,,,,
5150,Female,26,1.73,93,31.07,Obuse,Weight Loss,Cardio Fitness,,,,
5154,Male,27,1.74,44.5,14.7,Underweight,Weight Gain,Muscular Fitness,,,,
5158,Female,27,1.74,44.5,14.7,Underweight,Weight Gain,Muscular Fitness,,,,
5162,Male,27,1.74,59,19.49,Normal,Weight Gain,Muscular Fitness,,,,
5166,Female,27,1.74,59,19.49,Normal,Weight Gain,Muscular Fitness,,,,
5170,Male,27,1.74,78.5,25.93,Overweight,Weight Loss,Cardio Fitness,,,,
5174,Female,27,1.74,78.5,25.93,Overweight,Weight Loss,Cardio Fitness,,,,
5178,Male,27,1.74,94.5,31.21,Obuse,Weight Loss,Cardio Fitness,,,,
5182,Female,27,1.74,94.5,31.21,Obuse,Weight Loss,Cardio Fitness,,,,
5186,Male,28,1.75,50,16.33,Underweight,Weight Gain,Muscular Fitness,,,,
5190,Female,28,1.75,50,16.33,Underweight,Weight Gain,Muscular Fitness,,,,
5194,Male,28,1.75,57.5,18.78,Normal,Weight Gain,Muscular Fitness,,,,
5198,Female,28,1.75,57.5,18.78,Normal,Weight Gain,Muscular Fitness,,,,
5202,Male,28,1.75,74.5,24.33,Normal,Weight Gain,Muscular Fitness,,,,
5206,Female,28,1.75,74.5,24.33,Normal,Weight Gain,Muscular Fitness,,,,
5210,Male,28,1.75,95.5,31.18,Obuse,Weight Loss,Cardio Fitness,,,,
5214,Female,28,1.75,95.5,31.18,Obuse,Weight Loss,Cardio Fitness,,,,
5218,Male,29,1.76,55,17.76,Underweight,Weight Gain,Muscular Fitness,,,,
5222,Female,29,1.76,55,17.76,Underweight,Weight Gain,Muscular Fitness,,,,
5226,Male,29,1.76,62.5,20.18,Normal,Weight Gain,Muscular Fitness,,,,
5230,Female,29,1.76,62.5,20.18,Normal,Weight Gain,Muscular Fitness,,,,
5234,Male,29,1.76,80,25.83,Overweight,Weight Loss,Cardio Fitness,,,,
5238,Female,29,1.76,80,25.83,Overweight,Weight Loss,Cardio Fitness,,,,
5242,Male,29,1.76,96,30.99,Obuse,Weight Loss,Cardio Fitness,,,,
5246,Female,29,1.76,96,30.99,Obuse,Weight Loss,Cardio Fitness,,,,
5250,Male,30,1.78,53.5,16.89,Underweight,Weight Gain,Muscular Fitness,,,,
5254,Female,30,1.78,53.5,16.89,Underweight,Weight Gain,Muscular Fitness,,,,
5258,Male,30,1.78,65.5,20.67,Normal,Weight Gain,Muscular Fitness,,,,
5262,Female,30,1.78,65.5,20.67,Normal,Weight Gain,Muscular Fitness,,,,
5266,Male,30,1.78,83.5,26.35,Overweight,Weight Loss,Cardio Fitness,,,,
5270,Female,30,1.78,83.5,26.35,Overweight,Weight Loss,Cardio Fitness,,,,
5274,Male,30,1.78,95.5,30.14,Obuse,Weight Loss,Cardio Fitness,,,,
5278,Female,30,1.78,95.5,30.14,Obuse,Weight Loss,Cardio Fitness,,,,
5282,Male,31,1.77,52.5,16.76,Underweight,Weight Gain,Muscular Fitness,,,,
5286,Female,31,1.77,52.5,16.76,Underweight,Weight Gain,Muscular Fitness,,,,
5290,Male,31,1.77,65.5,20.91,Normal,Weight Gain,Muscular Fitness,,,,
5294,Female,31,1.77,65.5,20.91,Normal,Weight Gain,Muscular Fitness,,,,
5298,Male,31,1.77,84,26.81,Overweight,Weight Loss,Cardio Fitness,,,,
5302,Female,31,1.77,84,26.81,Overweight,Weight Loss,Cardio Fitness,,,,
5306,Male,31,1.77,98,31.28,Obuse,Weight Loss,Cardio Fitness,,,,
5310,Female,31,1.77,98,31.28,Obuse,Weight Loss,Cardio Fitness,,,,
5314,Male,32,1.79,56,17.48,Underweight,Weight Gain,Muscular Fitness,,,,
5318,Female,32,1.79,56,17.48,Underweight,Weight Gain,Muscular Fitness,,,,
5322,Male,32,1.79,68.5,21.38,Normal,Weight Gain,Muscular Fitness,,,,
5326,Female,32,1.79,68.5,21.38,Normal,Weight Gain,Muscular Fitness,,,,
5330,Male,32,1.79,87.5,27.31,Overweight,Weight Loss,Cardio Fitness,,,,
5334,Female,32,1.79,87.5,27.31,Overweight,Weight Loss,Cardio Fitness,,,,
5338,Male,32,1.79,100,31.21,Obuse,Weight Loss,Cardio Fitness,,,,
5342,Female,32,1.79,100,31.21,Obuse,Weight Loss,Cardio Fitness,,,,
5346,Male,33,1.8,54,16.67,Underweight,Weight Gain,Muscular Fitness,,,,
5350,Female,33,1.8,54,16.67,Underweight,Weight Gain,Muscular Fitness,,,,
5354,Male,33,1.8,66,20.37,Normal,Weight Gain,Muscular Fitness,,,,
5358,Female,33,1.8,66,20.37,Normal,Weight Gain,Muscular Fitness,,,,
5362,Male,33,1.8,86,26.54,Overweight,Weight Loss,Cardio Fitness,,,,
5366,Female,33,1.8,86,26.54,Overweight,Weight Loss,Cardio Fitness,,,,
5370,Male,33,1.8,97,29.94,Obuse,Weight Loss,Cardio Fitness,,,,
5374,Female,33,1.8,97,29.94,Obuse,Weight Loss,Cardio Fitness,,,,
5378,Male,34,1.81,60,18.31,Underweight,Weight Gain,Muscular Fitness,,,,
5382,Female,34,1.81,60,18.31,Underweight,Weight Gain,Muscular Fitness,,,,
5386,Male,34,1.81,70,21.37,Normal,Weight Gain,Muscular Fitness,,,,
5390,Female,34,1.81,70,21.37,Normal,Weight Gain,Muscular Fitness,,,,
5394,Male,34,1.81,90,27.47,Overweight,Weight Loss,Cardio Fitness,,,,
5398,Female,34,1.81,90,27.47,Overweight,Weight Loss,Cardio Fitness,,,,
5403,Male,34,1.81,103,31.44,Obuse,Weight Loss,Cardio Fitness,,,,
5406,Female,34,1.81,103,31.44,Obuse,Weight Loss,Cardio Fitness,,,,
5410,Male,35,1.82,61,18.42,Underweight,Weight Gain,Muscular Fitness,,,,
5414,Female,35,1.82,61,18.42,Underweight,Weight Gain,Muscular Fitness,,,,
5418,Male,35,1.82,74,22.34,Normal,Weight Gain,Muscular Fitness,,,,
5422,Female,35,1.82,74,22.34,Normal,Weight Gain,Muscular Fitness,,,,
5426,Male,35,1.82,91,27.47,Overweight,Weight Loss,Cardio Fitness,,,,
5430,Female,35,1.82,91,27.47,Overweight,Weight Loss,Cardio Fitness,,,,
5434,Male,35,1.82,105,31.7,Obuse,Weight Loss,Cardio Fitness,,,,
5438,Female,35,1.82,105,31.7,Obuse,Weight Loss,Cardio Fitness,,,,
5442,Male,36,1.83,50.5,15.08,Underweight,Weight Gain,Muscular Fitness,,,,
5446,Female,36,1.83,50.5,15.08,Underweight,Weight Gain,Muscular Fitness,,,,
5450,Male,36,1.83,69.5,20.75,Normal,Weight Gain,Muscular Fitness,,,,
5454,Female,36,1.83,69.5,20.75,Normal,Weight Gain,Muscular Fitness,,,,
5458,Male,36,1.83,88.5,26.43,Overweight,Weight Loss,Cardio Fitness,,,,
5462,Female,36,1.83,88.5,26.43,Overweight,Weight Loss,Cardio Fitness,,,,
5466,Male,36,1.83,104,31.05,Obuse,Weight Loss,Cardio Fitness,,,,
5470,Female,36,1.83,104,31.05,Obuse,Weight Loss,Cardio Fitness,,,,
5474,Male,37,1.84,58,17.13,Underweight,Weight Gain,Muscular Fitness,,,,
5478,Female,37,1.84,58,17.13,Underweight,Weight Gain,Muscular Fitness,,,,
5482,Male,37,1.84,76,22.45,Normal,Weight Gain,Muscular Fitness,,,,
5486,Female,37,1.84,76,22.45,Normal,Weight Gain,Muscular Fitness,,,,
5490,Male,37,1.84,89,26.29,Overweight,Weight Loss,Cardio Fitness,,,,
5494,Female,37,1.84,89,26.29,Overweight,Weight Loss,Cardio Fitness,,,,
5498,Male,37,1.84,105,31.01,Obuse,Weight Loss,Cardio Fitness,,,,
5502,Female,37,1.84,105,31.01,Obuse,Weight Loss,Cardio Fitness,,,,
5506,Male,38,1.64,43.5,16.17,Underweight,Weight Gain,Muscular Fitness,,,,
5510,Female,38,1.64,43.5,16.17,Underweight,Weight Gain,Muscular Fitness,,,,
5514,Male,38,1.64,59.5,22.12,Normal,Weight Gain,Muscular Fitness,,,,
5518,Female,38,1.64,59.5,22.12,Normal,Weight Gain,Muscular Fitness,,,,
5522,Male,38,1.64,73.5,27.33,Overweight,Weight Loss,Cardio Fitness,,,,
5526,Female,38,1.64,73.5,27.33,Overweight,Weight Loss,Cardio Fitness,,,,
5530,Male,38,1.64,82.5,30.67,Obuse,Weight Loss,Cardio Fitness,,,,
5534,Female,38,1.64,82.5,30.67,Obuse,Weight Loss,Cardio Fitness,,,,
5538,Male,39,1.66,49,17.78,Underweight,Weight Gain,Muscular Fitness,,,,
5542,Female,39,1.66,49,17.78,Underweight,Weight Gain,Muscular Fitness,,,,
5546,Male,39,1.66,60,21.77,Normal,Weight Gain,Muscular Fitness,,,,
5550,Female,39,1.66,60,21.77,Normal,Weight Gain,Muscular Fitness,,,,
5554,Male,39,1.66,76,27.58,Overweight,Weight Loss,Cardio Fitness,,,,
5558,Female,39,1.66,76,27.58,Overweight,Weight Loss,Cardio Fitness,,,,
5562,Male,39,1.66,84,30.48,Obuse,Weight Loss,Cardio Fitness,,,,
5566,Female,39,1.66,84,30.48,Obuse,Weight Loss,Cardio Fitness,,,,
5570,Male,40,1.68,46.5,16.48,Underweight,Weight Gain,Muscular Fitness,,,,
5578,Male,40,1.68,66.5,23.56,Normal,Weight Gain,Muscular Fitness,,,,
5586,Male,40,1.68,74.5,26.4,Overweight,Weight Loss,Cardio Fitness,,,,
5594,Male,40,1.68,86.5,30.65,Obuse,Weight Loss,Cardio Fitness,,,,
5602,Male,41,1.7,45.5,15.74,Underweight,Weight Gain,Muscular Fitness,,,,
5610,Male,41,1.7,63.5,21.97,Normal,Weight Gain,Muscular Fitness,,,,
5618,Male,41,1.7,73,25.26,Overweight,Weight Loss,Cardio Fitness,,,,
5626,Male,41,1.7,89,30.8,Obuse,Weight Loss,Cardio Fitness,,,,
5634,Male,42,1.64,46,17.1,Underweight,Weight Gain,Muscular Fitness,,,,
5642,Male,42,1.64,65,24.17,Normal,Weight Gain,Muscular Fitness,,,,
5650,Male,42,1.64,72,26.77,Overweight,Weight Loss,Cardio Fitness,,,,
5658,Male,42,1.64,83,30.86,Obuse,Weight Loss,Cardio Fitness,,,,
5666,Male,43,1.69,40,14.01,Underweight,Weight Gain,Muscular Fitness,,,,
5674,Male,43,1.69,64,22.41,Normal,Weight Gain,Muscular Fitness,,,,
5682,Male,43,1.69,72,25.21,Overweight,Weight Loss,Cardio Fitness,,,,
5690,Male,43,1.69,87,30.46,Obuse,Weight Loss,Cardio Fitness,,,,
5698,Male,44,1.68,47,16.65,Underweight,Weight Gain,Muscular Fitness,,,,
5706,Male,44,1.68,66,23.38,Normal,Weight Gain,Muscular Fitness,,,,
5714,Male,44,1.68,76,26.93,Overweight,Weight Loss,Cardio Fitness,,,,
5722,Male,44,1.68,87,30.82,Obuse,Weight Loss,Cardio Fitness,,,,
5730,Male,45,1.59,44.5,17.6,Underweight,Weight Gain,Muscular Fitness,,,,
5738,Male,45,1.59,54.5,21.56,Normal,Weight Gain,Muscular Fitness,,,,
5746,Male,45,1.59,70,27.69,Overweight,Weight Loss,Cardio Fitness,,,,
5754,Male,45,1.59,80,31.64,Obuse,Weight Loss,Cardio Fitness,,,,
5762,Male,46,1.63,46,17.31,Underweight,Weight Gain,Muscular Fitness,,,,
5770,Male,46,1.63,57,21.45,Normal,Weight Gain,Muscular Fitness,,,,
5778,Male,46,1.63,72,27.1,Overweight,Weight Loss,Cardio Fitness,,,,
5786,Male,46,1.63,92,34.63,Obuse,Weight Loss,Cardio Fitness,,,,
5794,Male,47,1.64,48,17.85,Underweight,Weight Gain,Muscular Fitness,,,,
5802,Male,47,1.64,58,21.56,Normal,Weight Gain,Muscular Fitness,,,,
5810,Male,47,1.64,72,26.77,Overweight,Weight Loss,Cardio Fitness,,,,
5818,Male,47,1.64,93.5,34.76,Obuse,Weight Loss,Cardio Fitness,,,,
5826,Male,48,1.67,49.5,17.75,Underweight,Weight Gain,Muscular Fitness,,,,
5834,Male,48,1.67,58.5,20.98,Normal,Weight Gain,Muscular Fitness,,,,
5842,Male,48,1.67,73.5,26.35,Overweight,Weight Loss,Cardio Fitness,,,,
5850,Male,48,1.67,88.5,31.73,Obuse,Weight Loss,Cardio Fitness,,,,
5890,Male,50,1.77,50,15.96,Underweight,Weight Gain,Muscular Fitness,,,,
5898,Male,50,1.77,60,19.15,Normal,Weight Gain,Muscular Fitness,,,,
5906,Male,50,1.77,87,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
5914,Male,50,1.77,105,33.52,Obuse,Weight Loss,Cardio Fitness,,,,
5922,Male,51,1.57,40,16.23,Underweight,Weight Gain,Muscular Fitness,,,,
5930,Male,51,1.57,59,23.94,Normal,Weight Gain,Muscular Fitness,,,,
5938,Male,51,1.57,71,28.8,Overweight,Weight Loss,Cardio Fitness,,,,
5946,Male,51,1.57,77,31.24,Obuse,Weight Loss,Cardio Fitness,,,,
5954,Male,52,1.66,45,16.33,Underweight,Weight Gain,Muscular Fitness,,,,
5986,Male,53,1.88,60,16.98,Underweight,Weight Gain,Muscular Fitness,,,,
5994,Male,53,1.88,73,20.65,Normal,Weight Gain,Muscular Fitness,,,,
6002,Male,53,1.88,93,26.31,Overweight,Weight Loss,Cardio Fitness,,,,
6010,Male,53,1.88,125,35.37,Obuse,Weight Loss,Cardio Fitness,,,,
6018,Male,54,1.61,46.5,17.94,Underweight,Weight Gain,Muscular Fitness,,,,
6026,Male,54,1.61,56.5,21.8,Normal,Weight Gain,Muscular Fitness,,,,
6034,Male,54,1.61,67.5,26.04,Overweight,Weight Loss,Cardio Fitness,,,,
6042,Male,54,1.61,83.5,32.21,Obuse,Weight Loss,Cardio Fitness,,,,
6050,Male,55,1.67,47,16.85,Underweight,Weight Gain,Muscular Fitness,,,,
6054,Female,55,1.67,47,16.85,Underweight,Weight Gain,Muscular Fitness,,,,
6058,Male,55,1.67,58.5,20.98,Normal,Weight Gain,Muscular Fitness,,,,
6062,Female,55,1.67,58.5,20.98,Normal,Weight Gain,Muscular Fitness,,,,
6066,Male,55,1.67,79.5,28.51,Overweight,Weight Loss,Cardio Fitness,,,,
6070,Female,55,1.67,79.5,28.51,Overweight,Weight Loss,Cardio Fitness,,,,
6074,Male,55,1.67,83,29.76,Overweight,Weight Loss,Cardio Fitness,,,,
6075,Male,55,1.67,95.5,34.24,Obuse,Weight Loss,Cardio Fitness,,,,
6078,Female,55,1.67,95.5,34.24,Obuse,Weight Loss,Cardio Fitness,,,,
6082,Male,56,1.67,45.5,16.31,Underweight,Weight Gain,Muscular Fitness,,,,
6086,Female,56,1.67,45.5,16.31,Underweight,Weight Gain,Muscular Fitness,,,,
6090,Male,56,1.67,65.5,23.49,Normal,Weight Gain,Muscular Fitness,,,,
6094,Female,56,1.67,65.5,23.49,Normal,Weight Gain,Muscular Fitness,,,,
6098,Male,56,1.67,78.5,28.15,Overweight,Weight Loss,Cardio Fitness,,,,
6102,Female,56,1.67,78.5,28.15,Overweight,Weight Loss,Cardio Fitness,,,,
6106,Male,56,1.67,84.5,30.3,Obuse,Weight Loss,Cardio Fitness,,,,
6110,Female,56,1.67,84.5,30.3,Obuse,Weight Loss,Cardio Fitness,,,,
6114,Male,57,1.69,52,18.21,Underweight,Weight Gain,Muscular Fitness,,,,
6118,Female,57,1.69,52,18.21,Underweight,Weight Gain,Muscular Fitness,,,,
6122,Male,57,1.69,60,21.01,Normal,Weight Gain,Muscular Fitness,,,,
6126,Female,57,1.69,60,21.01,Normal,Weight Gain,Muscular Fitness,,,,
6130,Male,57,1.69,73,25.56,Overweight,Weight Loss,Cardio Fitness,,,,
6134,Female,57,1.69,73,25.56,Overweight,Weight Loss,Cardio Fitness,,,,
